Date,Close,High,Low,Open,Volume
,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
2000-03-24,12.66032600402832,12.783981447164408,12.505097851898224,12.586657286737532,36941526
2000-03-27,13.67325496673584,13.673254966735842,12.786611975320218,12.786611975320218,58001578
2000-03-28,14.767749786376953,14.767749786376951,13.8442715520893,13.8442715520893,98405624
2000-03-29,14.275752067565918,15.2544791846635,14.154726414438533,14.986118931584603,143934962
2000-03-30,15.417597770690918,15.417597770690916,13.59169144512424,14.15472359712728,240432206
2000-03-31,16.651533126831055,16.651533126831055,14.738804895894203,15.628077550668353,275945423
2000-04-03,17.290868759155273,17.559230462439217,16.7383611063001,17.240880627435995,299036394
2000-04-04,15.909599304199219,17.154058601472077,15.909599304199219,17.154058601472077,189486468
2000-04-05,15.904336929321289,16.41737973869295,14.641460916094372,15.964848359099513,352720260
2000-04-06,17.5650577545166,17.58121418607215,16.29406116286654,16.31829652947827,227418526
2000-04-07,18.970693588256836,18.970693588256836,17.76163115789833,17.76163115789833,163657523
2000-04-10,19.633115768432617,20.46518698702656,19.361143692513494,19.921244273744932,309647520
2000-04-11,19.051477432250977,19.334220028950494,18.661022890623162,19.280363337207916,136676715
2000-04-12,18.20055389404297,19.388073864176366,18.00936682415431,19.22650667787868,241770257
2000-04-13,16.74645233154297,17.831645084363647,16.74645233154297,17.831645084363647,3153974
2000-04-14,16.74645233154297,16.74645233154297,16.74645233154297,16.74645233154297,0
2000-04-17,16.070560455322266,16.199814790281522,15.408133786852156,15.408133786852156,223113571
2000-04-18,16.159423828125,16.636046515701075,15.833594995371412,16.000548160376027,122899571
2000-04-19,16.956485748291016,17.451959221683303,16.323681892393672,16.571418629089816,228183965
2000-04-20,18.189783096313477,18.313651462080983,16.65489341520963,16.856852394492144,271517327
2000-04-21,18.189783096313477,18.189783096313477,18.189783096313477,18.189783096313477,0
2000-04-24,18.14670181274414,19.420391554871628,17.395413977592987,18.634096434969646,246733265
2000-04-25,17.8828067779541,18.28403179462005,16.78414925583874,17.35771338431425,221403241
2000-04-26,19.27766990661621,19.315368724004493,18.310958352630756,18.310958352630756,238053151
2000-04-27,18.61524772644043,19.711212423212142,18.219407172804953,19.431162765957648,413796521
2000-04-28,18.58293342590332,18.951845601492526,18.327117720605997,18.71487930791052,188028343
2000-05-01,18.58293342590332,18.58293342590332,18.58293342590332,18.58293342590332,0
2000-05-02,17.726621627807617,19.099944058340323,17.51658516275704,18.74180386953815,230017702
2000-05-03,17.664688110351562,17.979743513362745,16.652198891174457,17.610831428504632,192704191
2000-05-04,18.1601619720459,18.46983288982998,17.826257127329935,17.826257127329935,158631859
2000-05-05,18.06053352355957,18.394439891011515,17.670078914749276,18.23017968619172,156073814
2000-05-08,17.44926643371582,18.149391876487126,17.357712364861786,17.826257499379377,82504670
2000-05-09,17.68354034423828,17.872035883721356,17.14767504939566,17.314628200407615,85940035
2000-05-10,17.516586303710938,18.036293701891175,17.411567345066846,17.772400535438447,93165917
2000-05-11,17.05881118774414,17.45195719607612,16.910707470855968,17.45195719607612,90033846
2000-05-12,17.013038635253906,17.368485938063287,16.873013809429874,17.212304678212835,57913070
2000-05-15,17.206911087036133,17.486960614443433,16.506785829961487,16.805686200353186,81188494
2000-05-16,17.09381675720215,17.33616750548027,16.96456244936452,17.233841538081293,43882418
2000-05-17,17.171905517578125,17.68622827722765,17.031880751739443,17.282308968260345,109270328
2000-05-18,16.700672149658203,17.22037956996166,16.53910495673014,17.126132520272563,75382294
2000-05-19,16.99688148498535,17.182682626295147,16.5471856986173,16.5875760627028,111574963
2000-05-22,16.827234268188477,17.06689209014974,16.641431700139453,16.8568541543453,43662227
2000-05-23,16.951099395751953,17.01841809059165,16.61450016732707,16.819152106922,58389850
2000-05-24,16.84339141845703,17.120749512391836,16.695287665689335,16.89186215603393,56605367
2000-05-25,16.846080780029297,17.115359880365396,16.75452528172124,16.8191524384287,36653287
2000-05-26,17.042654037475586,17.126130602950543,16.749141007842454,16.953792954447508,49082689
2000-05-29,18.28133773803711,18.712184053595,17.12613205244628,17.153060396717642,165326988
2000-05-30,18.515613555908203,18.62601704925689,18.154780310701263,18.35135336665369,79692753
2000-05-31,18.520994186401367,19.215733567605852,18.42405273707493,18.903369712284512,118366163
2000-06-01,18.267873764038086,18.62870694961938,18.103613601926636,18.424054991531566,75363108
2000-06-02,18.173629760742188,18.63409602421468,17.993211699204096,18.472528813272966,81875438
2000-06-05,18.267873764038086,18.94914977778105,18.117077054399847,18.187090172085355,151857297
2000-06-06,18.24633026123047,18.46444709701094,18.100919516895704,18.20324548968264,54887782
2000-06-07,18.20055389404297,18.547923632294346,18.108999826467432,18.305572852847817,52545769
2000-06-08,18.356733322143555,18.58023465297418,18.21670854797266,18.305569621616907,64426688
2000-06-09,18.375585556030273,18.994927381870305,18.25979612541716,18.413284373506325,172161391
2000-06-12,18.27864646911621,18.617937282312266,18.232868714743717,18.4402136600245,57726882
2000-06-13,18.230175018310547,18.65832834506336,18.152084404255202,18.25710192336338,95747252
2000-06-14,18.16823959350586,18.661020048114374,18.100919458360494,18.661020048114374,62793550
2000-06-15,17.850494384765625,18.364817358215443,17.63776488924546,18.364817358215443,85105386
2000-06-16,17.893577575683594,18.08745907996393,17.718546920834452,17.748168245669447,63843153
2000-06-19,17.84510612487793,18.09553583155786,17.783171942749238,17.97435900690893,43452959
2000-06-20,17.788555145263672,17.98782256774204,17.694308109234893,17.96089422663813,58093559
2000-06-21,17.726621627807617,17.987823237561823,17.678152338283635,17.987823237561823,29007035
2000-06-22,18.58024024963379,18.838747492234447,17.408876564350393,17.791253628923435,268082760
2000-06-23,18.189783096313477,19.099944992183794,18.04167936532072,18.639478807131006,224036672
2000-06-26,17.834333419799805,18.07399118383924,17.678150775654704,18.04167688845629,48525944
2000-06-27,18.01475715637207,18.30557729921312,17.77779083730216,17.845110994130295,106940541
2000-06-28,17.9743595123291,18.14669861129205,17.90704081053386,18.041679652681097,24433854
2000-06-29,18.43213653564453,18.617939111151806,18.036296015901737,18.06053138462998,106685828
2000-06-30,18.354045867919922,18.56408381166425,18.095538625389395,18.526384988644896,88865990
2000-07-03,18.74988555908203,18.95453755233237,18.203249730377234,18.203249730377234,137988774
2000-07-04,18.601778030395508,18.82797235108124,18.529071942376927,18.774115669906756,75354482
2000-07-05,19.073017120361328,19.406921944520445,18.666406204212493,18.795659081266454,189904178
2000-07-06,19.514636993408203,19.651968826597642,18.84951733972565,18.90337403245017,200669996
2000-07-07,19.452701568603516,19.705822829531876,19.388074404571764,19.62503923413139,111604092
2000-07-10,19.845848083496094,19.98048692294601,19.315368783143807,19.54964062272687,131908677
2000-07-11,20.247072219848633,20.34131925968681,19.740828305684044,19.921244889692364,170025705
2000-07-12,19.929325103759766,20.2363030678208,19.818921618969597,20.147441972011592,70757129
2000-07-13,19.69774627685547,20.131284159045503,19.549642532006576,19.969718399060618,83264045
2000-07-14,19.452701568603516,19.950868032611062,19.36653201656118,19.724672239221537,89678274
2000-07-17,19.565793991088867,19.65196352535782,19.25343158719866,19.544253046078126,86145914
2000-07-18,19.28844451904297,19.54964475717857,19.188811497838955,19.468861148712776,52104364
2000-07-19,19.070323944091797,19.52271116691375,18.98415440124699,19.307288748358374,58511199
2000-07-20,19.258825302124023,19.431163001540412,18.687952626865453,19.00570255286476,124658147
2000-07-21,18.520994186401367,19.226504040555145,18.43213167070432,19.226504040555145,143754403
2000-07-24,17.58390235900879,18.36750274159646,17.457341042390134,18.36750274159646,84256775
2000-07-25,17.98243522644043,18.11976702223276,17.24461110862217,17.371172431936657,92498453
2000-07-26,17.53544044494629,18.257107020437857,17.44927087218397,18.257107020437857,54349425
2000-07-27,18.52907943725586,18.892605708722787,17.34694509095885,17.556983067673716,120640983
2000-07-28,18.335195541381836,18.849517022194437,18.267875395888677,18.741806515673616,83819180
2000-07-31,18.138622283935547,18.35943214586169,18.06861059383547,18.203249455336593,28100305
2000-08-01,18.230175018310547,18.413284590030806,18.07399379019986,18.095536177376168,52276716
2000-08-02,18.25710105895996,18.294801313651096,18.095535320622268,18.170932952891192,20395290
2000-08-03,18.184398651123047,18.51291900167259,18.111693987961946,18.300188091919185,46686143
2000-08-04,17.77778434753418,18.243636440357974,17.726620644226085,18.23017298933001,45818822
2000-08-07,17.785865783691406,17.88011283126051,17.45734544851226,17.71854564196674,34608868
2000-08-08,17.818178176879883,17.95281845678342,17.745472080478354,17.861262951364473,31546244
2000-08-09,17.971670150756836,18.203249044859017,17.834338313724505,17.933971327928898,33540780
2000-08-10,17.748167037963867,18.08207189255686,17.672767961040403,17.880112905105555,23807997
2000-08-11,17.73200225830078,17.880105937570836,17.648525717542544,17.745465706032157,27325498
2000-08-14,17.737396240234375,17.87203653270725,17.357713607659175,17.71854682945727,37143638
2000-08-15,17.737396240234375,17.737396240234375,17.737396240234375,17.737396240234375,0
2000-08-16,18.17093276977539,18.35404233098085,17.7858642394872,17.874725322749608,67496889
2000-08-17,18.189783096313477,18.6017799894725,18.06860770874397,18.257101797036494,86149527
2000-08-18,18.14670181274414,18.30288306981534,18.076690120356503,18.152087770176117,25684195
2000-08-21,18.122465133666992,18.251719471354836,18.047067489294204,18.106308701095237,20282583
2000-08-22,18.219404220581055,18.432135127147927,18.133236105158552,18.230176134106888,39891989
2000-08-23,18.286727905273438,18.63409772827599,18.23287264288687,18.402518805312358,75956629
2000-08-24,18.073999404907227,18.351356107587034,17.98782982943332,18.2571075949535,46216771
2000-08-25,17.966279983520508,18.224787164161572,17.8397186518579,18.122461195368313,23180851
2000-08-28,17.890884399414062,18.041679672616514,17.858570099044428,17.960896079527558,16676686
2000-08-29,17.7939453125,18.014755172409384,17.734704098896025,17.842416050247316,30320186
2000-08-30,18.14400863647461,18.24633463378295,17.858573035485918,18.028219184289927,42939124
2000-08-31,18.12515640258789,18.354043731195496,18.044372808791884,18.23017536223405,38384652
2000-09-01,18.12515640258789,18.12515640258789,18.12515640258789,18.12515640258789,0
2000-09-04,19.059553146362305,19.213041394791954,18.216711391981264,18.25171723135,110294526
2000-09-05,19.15918731689453,19.3665322646942,18.97069321758285,19.22650746010974,50895798
2000-09-06,19.58195686340332,19.705823802383335,18.957229018811177,19.172652909552216,136969141
2000-09-07,19.487707138061523,19.97510168199256,19.39346009092674,19.450008319207612,105721037
2000-09-08,19.9751033782959,20.195913230717515,19.444625452452296,19.49578772851113,83416875
2000-09-11,20.634836196899414,20.84218114788763,20.14744163243569,20.185140452877757,98805506
2000-09-12,20.650991439819336,20.99297522106318,20.52981605027884,20.734468011088136,60658354
2000-09-13,20.222837448120117,20.78562960267352,20.034341924365485,20.78562960267352,82885772
2000-09-14,20.233612060546875,20.500198232105593,20.072044858215158,20.252461471581785,58814450
2000-09-15,19.708520889282227,20.31170647054054,19.557725572885523,20.249772268861275,53200335
2000-09-18,18.644861221313477,19.54963849726059,18.48060251677913,19.54963849726059,73399060
2000-09-19,18.181705474853516,18.95453560833904,17.987825416162426,18.537154167196285,68148598
2000-09-20,18.714876174926758,18.889908246840747,18.1817039018197,18.378278360453,53619277
2000-09-21,18.736421585083008,18.849518054691877,18.437522539496474,18.736421585083008,48372162
2000-09-22,18.22209930419922,18.687951531205208,18.092846396854195,18.687951531205208,58990275
2000-09-25,18.41597557067871,18.63409095844286,18.20324470020703,18.42136152652776,48547973
2000-09-26,18.380970001220703,18.5263821912939,18.20593936690009,18.5263821912939,40011530
2000-09-27,18.951845169067383,19.10264045934919,18.009368850578422,18.36750910355463,92628316
2000-09-28,18.612550735473633,19.118794680170698,18.49945428084677,19.118794680170698,68963290
2000-09-29,18.445598602294922,18.84413060100384,18.36750655090119,18.731032710453526,37998621
2000-10-02,18.445598602294922,18.445598602294922,18.445598602294922,18.445598602294922,0
2000-10-03,18.480607986450195,18.607167915037213,18.2167147759544,18.313654816052306,41961280
2000-10-04,18.66910171508789,18.768734731773357,18.52099939865534,18.6340958699555,25417691
2000-10-05,18.31903648376465,18.704106482648072,18.240945868101846,18.58831560973313,24047388
2000-10-06,18.332500457763672,18.4078980913815,18.125155526757947,18.20593911665039,29197467
2000-10-09,18.335195541381836,18.66102291650457,18.259797899105887,18.364815427180158,34534659
2000-10-10,18.052452087402344,18.391742900095995,17.955510622155476,18.36750753378428,30007286
2000-10-11,17.788555145263672,18.00936495291385,17.64314584354973,17.933967324090826,27186770
2000-10-12,17.629684448242188,18.01475447969652,17.37117721349629,17.637763383741735,69082160
2000-10-13,17.142292022705078,17.516590187270083,16.4313959587611,17.516590187270083,53499189
2000-10-16,16.711444854736328,18.00936841635868,16.439472729097073,17.28770053215156,68052387
2000-10-17,16.261751174926758,16.78684464394093,16.008628427761284,16.4340888729176,82261245
2000-10-18,16.0678653717041,16.291366730857437,15.847056990662539,16.129799552604744,37969127
2000-10-19,16.326374053955078,16.60911808016736,15.456603902692088,15.984390258123204,70267297
2000-10-20,16.054401397705078,16.88377964833938,15.949382447544105,16.65489234040461,88156261
2000-10-23,15.394671440124512,16.04901922025531,15.26003257711099,16.04901922025531,49541306
2000-10-24,15.763580322265625,15.871290814705091,15.321962124459787,15.402745713067723,69908756
2000-10-25,16.428701400756836,16.64681682250657,15.79589464659026,15.833593466294479,76804722
2000-10-26,16.455631256103516,16.69528910899865,16.374847645529556,16.584885608444676,18928903
2000-10-27,16.315603256225586,16.614502269549558,16.16211356283013,16.53102569637176,48728952
2000-10-30,16.210582733154297,16.66297139628235,16.16211200547749,16.399078249217094,40934463
2000-10-31,16.272518157958984,16.358687707732262,15.84975078239938,16.159421702799126,42509931
2000-11-01,16.617197036743164,16.846084393046663,16.401773134849186,16.71952303050357,72480301
2000-11-02,17.002262115478516,17.12613047372888,16.63604299679656,16.63604299679656,74858151
2000-11-03,16.999570846557617,17.27423593246186,16.953794531037566,17.14767458345262,58610896
2000-11-06,16.840700149536133,17.228461773846202,16.803001322507765,17.069587529130754,55849367
2000-11-07,16.867626190185547,16.97803111584409,16.703366010225484,16.703366010225484,36376364
2000-11-08,17.150367736816406,17.363097200983287,16.964565178863985,17.056119249395394,78714125
2000-11-09,17.18807029724121,17.379258853470272,17.01842413380637,17.099207747145414,53307147
2000-11-10,16.757221221923828,17.220380435698683,16.708751924742753,17.15036874914039,49235533
2000-11-13,16.285982131958008,16.697979046262137,16.218663427779962,16.697979046262137,32680643
2000-11-14,16.7518310546875,16.797608800428335,16.267129573355888,16.267129573355888,51493926
2000-11-15,16.86224365234375,17.093824026055913,16.700676418121322,17.015733387989364,42863682
2000-11-16,16.784151077270508,16.98611009674108,16.660282686854288,16.964567705427083,45646036
2000-11-17,16.741064071655273,16.77337837361387,16.560647467455585,16.74914300678413,47502852
2000-11-20,16.7060546875,16.835308990813463,16.64412051364853,16.724904093580314,23524883
2000-11-21,16.646814346313477,16.843387350626976,16.566030762233233,16.843387350626976,52537002
2000-11-22,16.595659255981445,16.776075924830113,16.566039360342216,16.695292298821535,16058756
2000-11-23,16.757221221923828,16.82992732553077,16.439472776805975,16.53371983123325,35718227
2000-11-24,16.87570571899414,17.066894268402905,16.80300104500545,16.829929394676885,47203872
2000-11-27,17.16383171081543,17.228458877093697,16.88378209549979,16.910710441088277,43128757
2000-11-28,17.745473861694336,17.785867100565294,17.085741602750144,17.231152371592174,94755530
2000-11-29,17.62160301208496,17.901652573669185,17.449263935075244,17.664687781337392,72628314
2000-11-30,17.672765731811523,17.78586361365225,17.530047969444453,17.610831554235,43866453
2000-12-01,17.670076370239258,17.785867253745224,17.47619630248469,17.610835158505534,50742057
2000-12-04,17.912424087524414,18.063220788670122,17.713158097070792,17.713158097070792,68788347
2000-12-05,18.24094581604004,18.300187022186076,18.003980991455894,18.014752904513408,52905486
2000-12-06,18.162857055664062,18.564083525457235,18.127851211765346,18.564083525457235,43719127
2000-12-07,18.17901039123535,18.32980709385401,18.082070373115975,18.117076211050843,30523740
2000-12-08,18.27864646911621,18.413285315354187,18.157469637378195,18.20324739175069,59695425
2000-12-11,18.631399154663086,18.68525583943446,18.31095777835577,18.359428506938674,84918820
2000-12-12,18.54254150390625,18.698722753839032,18.4994567235337,18.687950839467426,33331820
2000-12-13,18.709491729736328,18.82528260716359,18.547924535570388,18.634094089407377,57066266
2000-12-14,18.650251388549805,19.00031413837663,18.580239701718575,18.736420946394603,88461585
2000-12-15,18.20055389404297,18.580237932687936,18.111692804713297,18.580237932687936,56209434
2000-12-18,18.380970001220703,18.467139548572206,17.775093068699295,18.041679206720058,53342732
2000-12-19,18.27864646911621,18.55869607488301,18.208633348396113,18.4859899758402,49308314
2000-12-20,18.41059112548828,18.58023724020083,18.170933333219683,18.58023724020083,29325971
2000-12-21,18.434831619262695,18.57754943078459,18.125160624723286,18.316349179236425,59473245
2000-12-22,18.214019775390625,18.68794944706316,18.162856063051485,18.553310597348343,49839151
2000-12-25,18.214019775390625,18.214019775390625,18.214019775390625,18.214019775390625,0
2000-12-26,17.664688110351562,18.413282753303218,17.58659606552917,18.15208259358237,53423649
2000-12-27,17.936660766601562,18.041679725637188,17.449266228391608,17.556978165679013,56125604
2000-12-28,18.24633026123047,18.321729330717496,17.92319591317839,18.08476308720443,56613447
2000-12-29,18.254413604736328,18.34866066616483,18.15208760723239,18.22748525637519,37622350
2001-01-01,18.40520477294922,18.507532186048184,18.25710104803247,18.310957732669472,42128577
2001-01-02,19.081096649169922,19.33421935123964,18.324422959866,18.32980891656284,92764775
2001-01-03,19.390764236450195,19.479626752394175,19.011081687388447,19.118792171406927,123856212
2001-01-04,19.269590377807617,19.759677865854464,19.183420832973738,19.339603492624313,83784183
2001-01-05,19.619659423828125,19.75429830228358,19.199583476101967,19.199583476101967,104474953
2001-01-08,19.39884376525879,19.789299705347048,19.239969561902587,19.522712129566912,95828393
2001-01-09,19.27766990661621,19.485013402251763,19.231892154691845,19.35576051957147,63211442
2001-01-10,18.941068649291992,19.466161936165204,18.80373684659031,19.30998072676159,66251757
2001-01-11,19.16187858581543,19.242662175044238,18.903371387994582,18.98415497722339,57008778
2001-01-12,19.09456443786621,19.301907978026975,19.064943110096372,19.223817348302436,33646611
2001-01-15,19.14841651916504,19.199578791385036,18.957228006164776,19.06763292409162,27697623
2001-01-16,19.840463638305664,19.948175581203696,19.148417102479858,19.148417102479858,145605043
2001-01-17,19.498477935791016,20.004721860189488,19.455393162834973,19.985872451840805,58317336
2001-01-18,19.643888473510742,19.73813695969872,19.460778896286723,19.54964142587955,38235547
2001-01-19,19.87816047668457,20.131281719060894,19.66273661236782,19.66273661236782,91923124
2001-01-22,20.168983459472656,20.24438109825744,19.824306689740634,19.87277598386365,106260122
2001-01-23,20.55405044555664,20.69407523762252,20.18244535975295,20.18244535975295,115872538
2001-01-24,20.484041213989258,20.7075426157586,20.384408197639736,20.702158097065055,76479540
2001-01-25,20.556743621826172,20.653683642105197,20.28477153086008,20.54597170926367,62876484
2001-01-26,20.556743621826172,20.556743621826172,20.556743621826172,20.556743621826172,0
2001-01-29,20.338632583618164,20.465192513505293,19.441932528190776,20.465192513505293,71061907
2001-01-30,20.984899520874023,21.057604185398002,20.387100018177886,20.387100018177886,147232440
2001-01-31,20.71292495727539,21.81158236251614,20.519044915671355,21.81158236251614,82628245
2001-02-01,20.796401977539062,20.928347840110426,20.072042626111536,20.653684202113126,178438559
2001-02-02,21.246097564697266,21.32149520000422,20.677919444584013,20.707539327644575,141852072
2001-02-05,21.49652671813965,21.569231373367614,21.01720969816791,21.170699381564393,149430501
2001-02-06,21.426513671875,21.67694337590538,21.3403441257282,21.54230310041183,84708376
2001-02-07,21.189552307128906,21.431903116191872,21.111460244125944,21.30803473308543,50935108
2001-02-08,21.324188232421875,21.404971824329508,21.030673747927207,21.06837256567654,66988585
2001-02-09,21.483070373535156,21.65002357542924,21.232642009251293,21.38074579530804,97611280
2001-02-12,21.571922302246094,21.886979134937043,21.286486787592025,21.34034202936497,92278010
2001-02-13,22.08355712890625,22.183190139927344,21.40766700249465,21.650017803122758,119497901
2001-02-14,22.379764556884766,22.47939757402012,22.056630136217247,22.342065732947816,125432815
2001-02-15,22.764827728271484,22.910238470519328,22.242427398225615,22.350139325549318,205960791
2001-02-16,22.751367568969727,23.122972693090823,22.619421697642483,22.8294581881205,177636541
2001-02-19,22.90753936767578,22.99909484106069,22.538628812522223,22.78097950528523,89147661
2001-02-20,22.770217895507812,22.972176897493114,22.67327786226625,22.834845063854488,100213930
2001-02-21,22.301671981811523,22.88062206062782,22.1939614767046,22.78368059205201,110495812
2001-02-22,22.33129119873047,22.56556303571822,22.005463858627934,22.242428673772793,109056397
2001-02-23,22.150876998901367,22.651735026239134,22.059321485909372,22.352835996905053,108219311
2001-02-26,21.878904342651367,22.237044573417023,21.71733714819386,22.0916338106939,87129836
2001-02-27,21.65540885925293,22.04047754015961,21.39690012686677,21.94623046390875,78573731
2001-02-28,22.301671981811523,22.619421855980427,21.577312577245195,21.650017240120214,154742009
2001-03-01,23.599599838256836,24.019674312176097,22.404000713501127,22.404000713501127,223194307
2001-03-02,22.570945739746094,24.28894471766701,22.358214881554535,23.696529888053522,187886955
2001-03-05,22.00815773010254,22.888698326722544,21.67694442024175,22.646347545426384,132200024
2001-03-06,22.00815773010254,22.00815773010254,22.00815773010254,22.00815773010254,0
2001-03-07,22.18857765197754,22.872545323211856,21.466909717920657,22.18857765197754,105663297
2001-03-08,22.263973236083984,22.627499428795968,22.029699937646594,22.266666214504244,62047073
2001-03-09,22.053936004638672,22.140105562593778,21.469601387049796,22.140105562593778,54988278
2001-03-12,21.9731502532959,22.188574127101234,21.650015881144647,22.032391458953178,51412616
2001-03-13,20.90142250061035,22.538638292594506,20.217453455487775,21.59885356069598,73733177
2001-03-14,21.509994506835938,21.806202020835258,20.742548812242774,20.949895222887886,47229178
2001-03-15,21.39420509338379,21.620399478013443,20.901424521103362,21.16531773007846,34790561
2001-03-16,20.680612564086914,21.501913434839366,20.416720820352992,21.219170842281894,44860430
2001-03-19,20.599830627441406,20.8960381359027,20.228226910389953,20.519048461610183,31633267
2001-03-20,20.107044219970703,20.720999966336343,19.953554564101076,20.680606740217865,25515540
2001-03-21,21.612319946289062,21.717338918960742,19.670819037556083,20.276697504730084,46522683
2001-03-22,21.186859130859375,22.01623754337305,21.057604791809094,21.83043497044712,40167819
2001-03-23,20.44095230102539,21.577309930537787,20.158209742326896,21.219168301244803,49623609
2001-03-26,20.69137954711914,20.82063384833937,20.255147359418245,20.46518523926199,24811230
2001-03-27,21.04144287109375,21.24070884623989,20.55674138390913,20.62675305371675,41114839
2001-03-28,21.650012969970703,21.811580134321165,21.197624334366793,21.273021960781925,37356183
